article,label
"Sa weekly media forum sa senado, nagbigay ng pahayag si Senador Antonio Trillanes tungkol sa planong pamamagitan ni Senador Vicente ""Tito"" Sotto III para mapag-ayos si Pangulong Rodrigo Duterte at ang simbahan katolika. Ayon kay Trillanes, ""good luck"" na lang daw kay Sotto dahil ang Presidente ay hindi daw maisasalba. ""Di ba ilang beses na nilang sinubukan, talagang satanista itong si Duterte wala nang magagawa doon. Nakita niyo naman pati si Jesus ininsulto na. Wala na magagawa diyan, beyond salvation na 'yan kumbaga sinusunog na ang kaluluwa nyan,"" sabi ni Trillanes. Panoorin ang video ng panayam kay Trillanes mula sa PolitikoTV Channel. Sa nasabing video, ay hindi nasama ang quote ng GMA News kay Trillanes. Basahin ang reaksyon ng mga tao sa mga pinagsasabi ni Trillanes laban sa ating Pangulo.. Source: GMA News | PolitikoTV Channel",1
ISA si Coco Martin sa mga nabanggit ni Sharon Cuneta sa presscon noong Lunes na gusto niyang makasama sa ABS-CBN artists kung gagawa siya ng teleserye. Marami raw kasi siyang naririnig at nababasa kung gaano kabait at kahusay makisama sa nga katrabaho ang Primetime King.,0
"Binuksan na sa publiko ng Department of Public Works and Highways (DPWH) ang Laguna Lake Highway noong Nobyembre 15, 2018. Ang naturang kalsada ay toll-free at may bike lanes pa. Inaasahang makakatulong ito para mabawasan ang tagal ng biyaheng Bicutan-Taytay dahil mula 1 oras ay magiging 30 minute na lang daw. Ang proyekto ay sinimulan noong May 2016 at nagkakahalaga ng P1.2 billion. Sa pamamagitan ng nasabing highway, maiibsan din daw ang bigat ng trapiko sa EDSA at C5 ayon kay DPWH Secretary Mark Villar. Magsisilbi din daw itong dike para sa Lungsod ng Taguig. ""This toll-free road will be able to cut travel time from Bicutan to Taytay and vice versa from an hour to just 30 minutes or less... This is the first national expressway with bicycle lanes. The improved highway will ensure safety of motorists, bikers, pedestrians, as well as protection of residents from the backflow of lake water,""sabi ni Presidente Duterte. Dumalo sa pagbubukas ng Laguna Lake Highway sina Taguig City Mayor Lani Cayetano, dating Department of Foeign Affairs Secretary Allan Peter Cayetano, Taguig City Vice-Mayor Ricardo Cruz, Taguig City-Pateros 1st District Rep. Pia Cayetano, Lower Bicutan Barangay Chairman Roel Pacayra, Budget and Management Secretary Benjamin Diokno at Bases Conversion and Development Authority (BCDA) President and CEO Vivencio Dizon. Ikinatuwa naman ng mga tao ang pagbubukas ng bagong kalsada. Ito po ang ilan sa mga komento nila. Panoorin ang ulat ng PTV. Source: PTV | GMA News | Manila Times",1
"Sa kanyang pagdalo sa groundreaking ng Davao City Bulk Water Supply Project. Inihayag ni Presidente Rodrigo Duterte na iniimbistigahan na ang mga umano'y transaksyon ng mga magulang ni Senador Antono Trillanes sa gobyerno. Ayon sa Presidente, posibleng may conflict of interest sa pagiging supplier ng ni Estrelita Trillanes dahil si Antonio noong ay isang navy officer. ""We are investigating 'yung mga deals sa panahon ng tatay pati nanay niya. You can be very sure na lalabas lahat 'yan,"" sabi ng Pangulo sa kanyang talumpati Matatandaang naunang dinamay ni Senador Trillanes ang ama ni Pangulong Duterte sa kanilang sigalot nang sabihin nito na nilakad lang daw ni former Governor Vicente Duterte ang pagiging abogado ni Pangulong Duterte. Ang mga sinabi ni Trillanes laban sa tatay ng Pangulo ay agad nabutata dahil ibinulgar ng Presidente na matagal ng pumanaw ang kanyang ama noong nakatapos ito ng abogasya. Source: GMA News | ABS-CBN",1
"Ibinida ni Department of Agriculture (DA) Secretary Manny Pinol ang inagurasyon ng kauna-unahang monolithic dome sa ating bansa. Ang nasabing dome ay magsisilbi bilang warehouse para sa mga grains sa DA experimental station sa probinsiya ng Cagayan. Ayon kay Pinol, ang paggastos ng gobyerno ng milyon-milyon para ipagawa at mapanatili ang mga lumang istruktura at warehouses na nasisira ng bagyo ay matatapos na. Ang mga monolithic dome ay kaya raw makipagsabayan sa signal 5 na bagyo. Isa pa sa mga kayang gawin ng dome ay panatilihin ang maayos na temperatura sa loob nito. ""While the temperature outside when I arrived at 3:30 p.m. was a scorching 36C degrees, it was only 21C inside the Monolithic Dome,"" Ang modernong warehouse at dinesenyo ng mga German engineers. Ang monolithic dome ay nakakahalaga ng P10-million at naipatayo sa napakabilis na panahon. Ang unang 8 units ng mga nasabing warehouses ay balak itayo sa mga rehiyon na madalas tamaan ng mga bagyo. Mayroon din daw ng mga dome na nakakahalaga ng P5-milyon pero mas maliit at itinatayo na sa Cagayan Valley Region. Ang mga dome ay suporta sa mga adhikain ni Pangulong Rodrigo DUterte na mabigyan ng maayos na buhay ang mga Pilipino. Source: DA Sec. Pinol",1
Ito ang inihayag ni Department of Justice (DoJ) Secretary Leila De Lima makaraan niyang kumpirmahin nitong Disyembre 12 ang Implementing Rules and Regulations (IRR) ng Bureau of Corrections Act of 2013.,0
"Nais paimbestigahan ni senator-elect Christopher ""Bong"" Go si outgoing Sen. Antonio Trillanes IV kaugnay sa planong pagpapabagsak sa administrasyong Duterte. Ito ay makaraang aminin ni Peter Joemel Advincula alyas ""Bikoy"" na si Trillanes ang mastermind ng ""Ang Totoong Narcolist"" video na nagsasangkot sa pamilya Duterte sa iligal na droga sa bansa. Sa isang panayam ay sinabi ni Go na hintayin na lamang ni Trillanes ang subpoena para sa kanya. Sa unang araw ng Hulyo magsisimula ang termino ni Go bilang senador. Sinabi pa ni Go na noon pa man ay alam na ng lahat ang plano ni Trillanes laban sa administrasyong Duterten. Inakusahan rin si Trillanes at ang Liberal Party (LP) na may pakana sa ""Project Sodoma"" na layon umanong pabagsakin si Pangulong Rodrigo Duterte.",1
"Dahil sa hindi mabatid na dahilan, kumuha si Llamas ng isang bolo at lumusob sa bahay ng isang Rocky Navnes sa Filemon St., Barangay San Isidro Zone-1, bago tinangay na hostage ang tatlong biktima - sina Rosalie De San Juan Navnes, 25; Ralph Ian Navnes, 15; at Macy Garcia, 21 - dakong 8:00 ng umaga. Sa pakikipagnegosasyon ng mga pulis upang sumuko ang suspek at palayain ang mga biktima, hiniling ni Llamas na makausap ang kanyang kapatid na Cristina. Matapos ang isang oras ng pakikipagnegosasyon ng awtoridad, sumuko na rin si Llamas at ligtas na pinalaya ang mga biktima.",0
"Nagtungo ngayong araw ang ilang artista, mang-aawit, at basketball players sa Malacanang para makipagkita kay Pangulong Rodrigo Duterte. Ilan sa mga celebrities na nakitang naka Duterte fist sign ay sina Vhong Navarro, Bayani Agbayani, Eva Marie Poon, Ryan Bang, Ice seguerra, Jhed Madella at jayson Gainza. Naroroon din ang magkapatid na sina Toni at Alex Gonzaga. Kapansin-pansin na ang ilang mga artista ay mula sa Kapamilya network o ABS-CBN. Alam ng lahat na galit si Pangulong Duterte sa ABS-CBN dahil ginantso daw siya noong panahon ng eleksyon. Ayon sa Presidente, hindi daw binalik ng himpilan ang binayad niya sa political ads niya kahit hindi ito inere ng istasyon. Nagbanta pa nga ang Pangulo na hindi niya pipirmahan ang license renewal ng ABS-CBN na malapit na mag-expire. Nakita rin ang ilang dati at kasalukuyang basketball players tulad nina Sonny Thoss, Cyrus Baguio, JV Casio at Willie Miller. Source: Manila Bulletin",1
"Matapos maging laman ng social media at ng balita si Rappler Chief Executive Officer Maria Ressa dahil sa pagkaka-aresto nito sa kasong cyber libel, nagtipon-tipon ang ilang grupo at journalists para kundenahin ang sinapit ni Ressa. Inilathala ng Rappler ang ilang larawan sa ginawang nilang Black Frieday protest pero kapansin-pansin na tila walang bird's eye view shots o aerial shots. Si Ressa ay nahaharap sa kasong cyber libel na isinampa ng negosyanteng si Mr. Wilfredo Keng. Si Keng ay naiugnay sa smuggling ng bawal na gamot at human trafficking sa isang artikulo ng Rappler noong 2012. Sa isang pahayag, sinabi i Keng na nakipag-usap daw siya noon sa Rappler para ipatanggal ang nasabing artikulo pero hindi daw ito ginawa ng Rappler. Si Ressa ay inaresto ng mga tauhan ng National Bureau of Investigation (NBI) noong Miyerkules. Namalagi si Ressa ng magdamag sa NBI pero nakalaya din matapos makapagpiyansa noong sumunod na araw. Ito naman po ang mga larawan na ibinahagi ng Facebook page na VOVph. Source: Rappler | VOVph | Bandila",1
"Mula sa tatlong oras na biyahe sa bus o jeepney, magiging 40 minutes na lang ang commute mula Antipolo, Rizal patungong Recto, Maynila oras na matapos ang rail line extension. Hudyat ng pagsisimula ng final phase ng proyekto ang ceremonial track laying at installation ng electromechanical system (EMS), na isinagawa sa LRT Line 2 Emerald Station sa Marikina ngayong araw, ika-16 ng Abril 2019. Ang EMS ay binubuo ng signaling system, overhead catenary system, telecommunications system, power supply at distribution system, na gagamitin sa dalawang bagong istasyon ng LRT Line 2 - ang Emerald Station sa Marikina at Masinag Station sa Antipolo. Kasalukuyan nang nasa 60% completion rate ang kabuuan ng proyekto at inaasahang matatapos sa huling bahagi ng taong 2020 upang makapagbigay ng maayos at mas mabilis na biyahe sa mga commuter ng eastern Metro Manila. To give the Filipinos a comfortable life as President Rodrigo Duterte directed, we at the DOTr are working on ways to efficiently and effectively ferry our commuters. The LRT2 East Extension project ranks among such projects, for this shall ease the travel of our kababayans coming from Rizal to Manila. Once this is completed, travel time from Recto to Masinag will be reduced to 40 minutes compared to up to three hours travel via bus or jeepney,"" pahayag ni Transportation Secretary Arthur Tugade. Source: Dotr",1
"Tinanggal na sa katungkulan ang opisyal ng Philippine National Police (PNP) at mga pulis na nasasangkot sa pagkamatay ng bodyguard/aide ni Attorney Glenn Chong na si Richard ""Red"" Santillan. Kinumpirma mismo ni CALABARZON Regional Director Chief Supt. Edward Carranza, pagsibak sa provincial director ng Rizal, highway patrol team, at ilang miyembro ng intel team na may kaugnayan sa pagkamatay ni Santillan. ""This is a strong message to the PNP personnel, that we will not allow abuses of our PNP personnel it can be a violation of the police operational procedure then we will investigate our men and if indeed our personnel have used excessive force then we will file administrative charges,"" sabi ni Carranza. Nakulangan naman si Attorney Chong sa aksyon ng kapulisan. Ayon kay Chong, dapat daw maibigay na ng kapulisan ang ebidensiya at mga mukha. ""GENERAL CARRANZA, KULANG PA ITO. ANG EBIDENSYA NINYO ANG GUSTO KONG MAKITA AT MAKUHA. IBIGAY MO NA. PADALA AKO NOW NG OFFICIAL COMMUNICATION DEMANDING THE SUPPORTING REPORTS AND EVIDENCE NG THEORY NG KAPULISAN. MALINAW ANG SINABI KO. ARAW LANG ANG BIBILANGIN KO, HINDI LINGGO. WE DEMAND FOR THE HEADS OF THESE CRIMINALS IN UNIFORM!,"" sabi ni Chong sa kanyang Facebook account. Basahin ang reaksyon ng mga netizens sa naging tugon ng PNP sa kaso ng pagpatay kay Santillan. Source: PTV | Glenn Chong",1
"Handog ng GMA kasama ang Yakult, ipapakita sa pelikulang Regalo na mayroong magandang ibubunga sa ating kapwa ang pagpapakita ng kabutihan. Kasama si Miguel Tanfelix, kung paano sinuklian ng isang pamayanan ang kabutihan ng isang Yakult vendor na si Nay Lorna. Ibinabahagi naman sa pelikulang Happiest Pinoy ang kuwento ng buhay nina Rommel Arellano at Winston Maxino. Sa pakikipag-isa ng Cebuana Lhuillier, ang istoryang ito ay magsisilbing halimbawa na sa kabila ng sakit at karamdaman, maaari pa ring lampasan ang mga pagsubok sa buhay. Sa pelikulang Santa, katuwang ng GMA ang Ladies Choice sa isang istoryang pinagbibidahan nina Bettinna Carlos at Kevin Santos, nakakatuwa ang kuwento tungkol sa isang batang lalaki na gustong malaman ang katotohanan tungkol kay Santa. Ngunit ang matutuklasan niya sa huli ay mas mahalaga pa kaysa sa una niyang gustong imbestigahan. Sa Sorpresa, nakipag-isa sa KFC ang GMA sa paghahatid ng kuwento tungkol sa isang doktor na iniwan ang kanyang kinagisnang buhay upang makatulong sa mga pasyenteng kapuspalad. Habang malayo sa sariling pamilya, makakahanap si Doc Louie ng tahanan sa katauhan ng isang pasyente at ang kaniyang pamilya na magbibigay sa kanya ng sorpresa sa bisperas ng Pasko. Abangan si Benjamin Alves sa pagganap niya bilang Doc Louie. Sa pamamagitan ng maiikling kuwentong ito, hinihikayat ng GMA ang mga manonood na ibahagi ang pagmamahal ngayong Pasko. Sa pamamagitan ng social media, maaari nang maglagay ang mga manonood ng personal na mensahe sa kanilang mga paboritong short films at ibahagi ito sa social media account para sa kanilang mga mahal sa buhay. Panoorin ang iba pang Christmas short films ngayong Disyembre mula sa Kapuso Network.",0
"Sinabi ni PSC Planning and Research chief Dr. Lauro Domingo Jr. na dinumog ng text messages ang ahensiya mula sa mga lumalahok sa kada Sabado at Linggo mga aktibidad upang agad na masimulan ang programa kung saan itinuturo ang zumba, arnis, badminton, chess, football, volleyball, karatedo at taekwondo.",0
"Sa kanyang website, nagbigay ng pahaging ang star mula sa French-speaking na Quebec tungkol dito, sinabing, ""Good news on the horizon!"" habang makikita ang kanyang asawa at one-time manager na si Rene Angelil, 73, na nanonood ng television footage ni Dion. ""It is very emotional for me and I'm anticipating the emotions to grow even more as the date gets closer,"" pahayag ni Dion sa magazine. Dahil dito, labis na natuwa ang mga tagahanga ni Dion. ""I am super excited I have been waiting for this moment for a very long time!! I love you Celine and I am so excited for your return!"" komento ng isa sa kanyang mga tagahanga. Nagtanghal ang five-time Grammy winner sa Sin City ng mahigit tatlong taon, pinahanga ang mga manonood sa kanyang biggest hits kabilang na ang theme song ng 1997 Hollywood blockbuster na Titanic na pinagbidahan nina Leonardo DiCarpio at Kate Winslet -- ang My Heart Will Go On.",0
"Sinabi ni Haramen na una silang pinaputukan ng noon ay hindi pa nila batid na mga tauhan pala ng PNP-SAF sa bahagi ng maisan at dalawa sa kanyang mga tauhan ang agad na tinamaan kaya kinailangan nilang gumanti. Sa isang maikling panayam sa kinikilalang ""Operation Officer"", sinabi niyang ang anumang pagkilos ng kanilang hanay ay nakabatay sa utos ng MILF Central Committee sa kanilang pinuno at sa mga tinatawag na field commander. Sinabi rin ni Haramen na hindi siya likas na rebolusyonaryo, kundi isang simpleng magsasaka na handang itakwil ang karahasan kapalit ng kapayapaang kanya ring inaasam para sa Bangsamoro, pero inamin niyang hindi pa malinaw kung susuko sila--at ang kanilang mga armas, alinsunod sa Bangsamoro Basic Law--hanggang sila ay nabubuhay. Dagdag pa nito, sinabi ni Haramen na kung ipag-uutos ay handa silang kumilos para dakpin ang bomb expert na si Bassit Usman, na inilarawan niya bilang isang rebolusyonaryo.",0
"Sinabi ni Noriaki Niwa, chief representative ng Japan International Cooperation Agency (JICA), na saklaw ng loan ang mga pangunahing kalsada upang resolbahin ang matinding traffic sa Metro Manila, kabilang ang mga flyover at road links.",0
"Ikatlong sunod na panalo ng Filipino-American na si Viloria ang pagwawagi kay Vasquez matapos unang dispatsahin sina Puerto Rican Juan Herrera (UD 10) at Mexican Jose Alfred Zuniga (KO 5) kaya umaasa siyang haharapin ni Estrada sa isang rematch. ""Former two-division world champion, Brian Viloria (35-4-0-2, 20KO) just hours ago got to show the boxing world that he is well on his way back to regain the belts he lost to Juan Francisco Estrada of Mexico at the Cotai Arena in Macau, China,"" ayon sa ulat ng Philboxing.com ""Viloria with a one picture perfect left hook to the liver, dropped Armando Vasquez (20-14-2, 5KO) of Mexicali, Mexico. Vasquez tried in vain to get up on his feet while the referee counted and barely got up before the count reached 10. However, he was wobbly and definitely in pain as he sunk to the canvas again. With that, Referee Jack Reiss waved of the fight giving Viloria a TKO victory at 1:37 of round No. 4."" Samantala, pinatunayan naman ni Alvarez na posible siyang maging kampeong pandaigdig nang makipagsabayan kay Estrada na nanalo lamang sa puntos sa tatlong hurado na pawang Mexican. ""Estrada (31-2, 22 KO) won a unanimous decision in ten rounds over 25-year old Joebert Alvarez (14-1-1, 6 KO) of the Philippines, in a bout marred by accidental head clashes from start to finish that saw both men cut,"" ayon sa ulat ng BoxingScene.com. Straight lefts in the frame, struggling to time the moving southpaw. He found the range he wanted late, working Alvarez into the ropes with a flurry.Round nine started strong for Alvarez as he found contact with the pressuring Estrada. Alvarez continued to find the target in the late going.""",0
