label,article
1,"Hindi pinalagpas ang iba pang miyembro ng pamilya ni Pangulong Rodrigo Duterte sa panibagong black propaganda video na inilabas ng YouTube channel na Ang Totoong Narco List. Sa unang video na may titulong Ang Totoong Narco List - Episode 1, hayagang iniuugnay si presidential son at dating Davao City Vice Mayor Paolo Duterte sa kalakaran ng illegal drug trade sa bansa. https://www.youtube.com/watch?v=fhe7bT5wEWQ Isang lalaki na nagpakilalang Bikoy ang idinawit ang pangalan ni Paolo sa drug trade, sinabi na nagkakamal umano ito ng milyon-milyon mula sa iligal na droga. Ibinulgar naman ng mga taga-suporta ng Pangulo na peke at scripted lang ang black propaganda video. Ipinakita ng kilalang blogger na si Thinking Pinoy ang kanina-hinalang pirma sa nasabing video. Saad ni Paolo na may 'stamp' umano ni Trillanes ang nasabing video na ayon pa sa kanya ay isang uri ng paninirang puri. ""He may deny it, but the video supposedly showing my involvement in the illegal drug trade in the country has been clearly stamped with the indelible Trillanes signature of being a desperate mercenary, one who has done nothing good but attack the government,"" ayon kay Paolo. Pero hindi dito nagtatapos ang paninira laban sa pamilya ng Pangulo. Sa ikalawang video na may titulong Ang Totoong Narco List - Episode 2, idinamay na nila ang anak ng Pangulo na si Veronica ""Kitty"" Duterte at kanyang common law partner Honeylet Avancena. https://www.youtube.com/watch?v=vPLF7rrr21Q Ang video ay agad naman na sinopla ng university lecturer at pro-government blogger na si Sass Rogando Sasot. ""Sabi sa video wala raw ni isang big tima drug lord ang naitumba ni Mayor. Nak... mga taga Ozamis agree kayo na hindi big time drug lord si Parojinog? lol,"" banat ni Sasot. Binanatan din ni Sasot ang paratang sa video laban kay Veronica. ""Pati si Kitty dinamay na sa tumatanggap ng payola sa droga. PUT--INA. Guyzzzzzz.... ano ba toh? lol,"" buwelta pa ni Sasot."
1,"Ipinag-utos ni Pangulong Rodrigo Duterte sa Commission on Elections (COMELEC) na putulin na nito ang kontrata sa Smartmatic para sa transmission ng election results sa Pilipinas. ""I would like to advise COMELEC now, di ko na lang hintayin. Dispose of that Smartmatic and look for a new one that is free of fraud,"" saad ng Pangulo sa kanyang speech sa Filipino community sa Japan. Dagdag pa niya, ayaw na umano ng mga tao sa Smartmatic dahil hindi nabibilang nang totoo ang mga boto nito. ""Kasi ang liberal, sabi nila nadaya sila. Ako sabi nila nadaya rin. It's creating an environment of hostile attitude. Improve on the system, stop using Smartmatic. Ayoko naman mag-attribute ng corruption. Kasi pabalik-balik na 'yan bakit pa sige Smartmatic na hindi naman nagbibilang... tapos nasisira,"" ani ng Pangulo. ""Anything that promotes cheating. Why are you insisting sa Smartmatic? Because bidding? 'Yung boto ng Pilipino hindi nabibilang nang totoo. If you use that in the next election three years from now I don't know what will happen. Something has got to give. Improve on the systems. Stop using Smartmatic,"" dagdag ng Pangulo. Giit ng Pangulo na i-aanunsyo niya sana ito sa kanyang ika-4 na State of the Nation Address (SONA) sa July. ""I was reserving that for the SONA. I will tell the Comelec, independent body 'yan, pero sabihin ko talaga sa kanila. I will assure you, I will bring this matter before the nation. At sabihin ko sa kanila stop it, because you are creating a problem na puputok talaga,"" saad ng Pangulo."
1,"Itinuro ni dating Davao City Vice-Mayor Paolo Duterte si Senator Antonio Trillanes IV ang umanoy mastermind sa pagpapalabas ng video na nagdadawit sa kanya sa illegal drug trade sa bansa. Sa kumakalat na video na may titulong ""Ang Totoong Narcolist"" isa umanong dating drug syndicate member na si ""Bikoy"" ang nagsabing may ebidensya siya sa pagkakadawit ni Paolo sa iligal na droga. Ayon kay Bikoy na may hawak siyang ledger na magpapatunay na tumatanggap umano ng milyong piso si Paolo galing sa illegal drug trade na pinasingalingan naman ng huli. ""If there's anything admirable about Mr. Antonio Trillanes, it is his relentlessness and talent to turn the absurd into something ridiculous, if not bizarrely entertaining. He may deny it, but the video supposedly showing my involvement in the illegal drug trade in the country has been clearly stamped with the indelible Trillanes signature of being a desperate mercenary, the one who has done nothing good but attack the government,"" sabi ni Paolo sa isang Facebook post. Idiniin naman ni Paolo na hinding hindi niya ipapakita ang tattoo sa kanyang likod na sinabi ni Trillanes na isang ebidensyang magpapatunay na kasama siya sa isang ""triad"" o international drug syndicate. ""No, I will not show the tattoo on my back and make things easier for Mr. Trillanes. Instead, I dare him and everyone behind the stupid and empty video expose to back their claims against me,"" saad ni Paolo. Nagbabala naman si Paolo Duterte na muling magsasampa ng mga kaso laban kay Trillanes. ""I have filed cases against Mr. Trillanes for ruining my name. I will file another string of cases for his continued attempts to destroy my reputation,"" ani Paolo."
1,"Makalipas ang limang buwan, 100% nang tapos ang pagtatayo ng Passenger Terminal Building ng Ipil Airport sa Zamboanga Sibugay. Nabatid na sinimulan lamang noong Hunyo 2018 ang konstruksyon ng Passenger Terminal Building at natapos din agad noong Nobyembre 2018. Dati ay walang direct flights patungo sa lalawigan ng Zamboanga Sibugay dahil wala namang paliparan dito at halos tatlong oras pa ang kailangang bunuuin sa daan ng mga biyahero mula Zamboanga International Airport sa Zamboanga City upang makarating sa Zamboanga Sibugay. Ayon sa Department of Transportation (DOTr), tapos na rin ang widening at extension project ng runway ng Ipil Airport. Oras na pasinayaan ang Ipil Airport, magsisilbi na itong pangunahing ""gateway"" sa Zamboanga Sibugay at magbibigay ng karagdagang connectivity sa mga kababayan nating Zamboangueno."
1,"Nagbabala ang Department of Information and Communications Technology (DICT) na posibleng mapanagot ang mga magsha-share o magpapakalat ng video scandal ni Jim Paredes. Sa naging forum ni DICT acting Secretary na si Eliseo Rio Jr. kanyang isinaad na sa ilalim ng cybercrime law ay may kalalagyan ang mga magbabahagi ng nasabing mga private video sa ibang tao. ""Yung kay Jim Paredes ito ay pornographic in a sense, at kung sino man ang mag-post ng isang pornographic video clip ay puwedeng kasuhan kasi labag sa batas 'yan na mag-post ka niyan sa social media, in that sense kahit hindi ikaw ang original author ng pornographic material na 'yun dahil pinalabas mo, pinost mo ay puwede kang kasuhan, huwag mo pang i-share dahil parang ikaw na rin ang nag-post nun"" ayon kay Eliseo. Hindi rin umano dapat magbingi-bingihan ang mga netizen na wala silang alam sa batas dahil mapapanagot pa rin sila. ""Ignorance of that law, kapag hindi mo alam na mayroon pa lang punishment na mag-like lang o mag-share, does not excuse you, ikaw ay mahuhuli diyan,"" dagdag ni Eliseo. Handa naman ang DICT na imbestigahan ang pagkalat ng video scandal ni Jim Paredes sa social media. Gayunman sinabi ni Rio na wala pa silang natatanggap na anumang pormal na reklamo mula kay Paredes. WATCH: SHARERS OF JIM PAREDES SEX VIDEO LIABLE UNDER CYBERCRIME LAW"
1,"Natagpuang patay sa loob ng kanilang bahay ang tatlong miyembro ng pamilya sa Brgy. Kaypian, San Jose Del Monte Bulacan. Nakilala ang mga biktima na sina Jaymee Casabuena, 28-anyos at dalawang anak nito na si Anton, 8-anyos at ang bunsong anak na si Joaquin, 4-anyos. Ang batang biktima na si Joaquin ay natagpuang nakahandusay sa kusina habang si Anton naman ay duguan sa kama at ang inang si Jaymee ay nakabulagta naman sa sala. Pati rin ang alagang tuta ng mag-iina ay pinatay rin ng mga suspek. Ayon kay Police Lt. Col. Orlando Castil Jr., hepe ng San Jose Del Monte PNP, walang nakitang bakas ng forced entry sa tahanan pero mukhang malaki ang galit ng salarin sa mga biktima dahil natuklasang kamag-anak ng mga biktima ang mga suspek. Narekober sa crime scene ang kitchen knife na posibleng ginamit ng suspek sa pamamaslang. Naaresto na rin ng mga pulis ang dalawang suspek na kinilalang sina Wilson Cortes na residente ng Brgy. 185, North Caloocan at Joselito Cortes na residente naman ng Brgy. San Manuel, San Jose Del Monte, Bulacan. Si Wilson ay asawa ng pinsan ng biktimang si Jaymee Casabuena. Pagnanakaw ang tinitingnang motibo ng pulisya sa pagpatay matapos umamin si Wilson na nanakawin lang nila ang cellphone ng biktima pero nagpumiglas ito kaya nila sinaksak. MAG-IINA PINATAY SA LOOB NG BAHAY SA BULACAN 2 SUSPEK SA PAGPATAY SA MAG-IINA SA BULACAN NASA KUSTODIYA NA NG PNP"
1,"Tinawag na imbento ni presidential son Paolo ""Pulong"" Duterte ang kumakalat na video sa social media na nagpapakita sa isang lalaki na nag-uugnay sa kaniya sa mga sindikato ng droga. Sa anim na minutong video na may pamagat na ""Ang Totoong Narcolist - Episode 1"", ipinakita ng narrator ang listahan ng mga tumatanggap ng kickbacks at halaga ng kanilang nakukuha na idinedeposito sa umano'y bank accounts ng mga drug lord at kanilang code names. Sa Facebook post naman ni Pulong, binanatan niya ang may inisyal na ""J.S."" na siya umanong nasa likod ng imbentong video na kumakalat sa social media na nag-uugnay sa kanya sa sindikato ng iligal na droga. ""POLO DELTA- PAOLO DUTERTE? WOW ha kung makaimbento ka wagas. Galit ka kay Waldo (Carpio) kasi binabara niya lahat ng smuggling mo ng bigas at asukal diba J. S.,"" banat ni Duterte. ""Galit ka sa akin kasi di kita pinansin sa eroplano kasi hambog ka! Ngayon pansinin na kita kasama ng kamay ko na kasing laki ng mukha mo pag nangyari yan. Yan ang totoong balita!"" dagdag pa niya. Tinawag naman ng Malacanang na isang uri ng black propaganda ang video. Para kay Presidential spokesperson Salvador Panelo, walang kuwenta at kabalbalan lamang ng mga kritiko ang nasabing video. Samantala, kinuwestiyon ni PNP Chief Oscar Albayalde ang video na hindi raw tatayong ebidensya kahit pa iprisinta sa korte. ""We question the timing also dahil eleksyon po ngayon at kung napaka very unlikely sabi ko nga ngayon lang ako nakakita kung saan merong tara ay nasa formal report pa. Very unlikely na gagawa ka ng formal report at pipirmahan ng kung sino-sino,"" ani Albayalde. Batid na rin umano ng Philippine Drug Enforcement Agency (PDEA) ang video pero sa ngayon ay hindi raw ito sapat para pagsimulan ng imbestigasyon. ""It's just like any other post in social media not unless po they will provide us or furnish us or any other law enforcement agencies with the copies of the documents they are pertaining to, mahirap pong manghusga o magsabi tungkol diyan sa mga sinasabi po nila,"" paliwanag ni Derrick Carreon, tagapagsalita ng PDEA."
1,"Nababalot ngayon ng kontrobersiya ang Koronadal City PNP matapos na makunan ng video ang hepe at kanyang mga tauhan na nag-iinuman at nagsusugal sa loob mismo ng police station sa Koronadal City. Makikita sa video ang hepe na si Police Lt. Col. Kirby Bajo at mga tauhan nito na nagpupustahan sa kanilang pagsusugal. Maliban sa dalawang lamesang may sumusugal na mga lalake at babaeng pulis na naka-sibilyan at nakauniporme, nahagip din sa video ang pulis na umiinom ng alak. Sa eksklusibong panayam kay Col. Bajo, inamin nito na sila ang nasa video. Isa umano itong ""Happy Hour"" ng tropa nila na kanyang inipon dahil may ikinakasa silang operasyon kinabukasan. Isinagawa umano nila ang Happy Hour noong Enero dahil hindi sila nakapagsagawa ng Christmas Party noong Disyembre dahil nabaril at napatay ang isa nilang kasamang pulis. ""May kunting pagkakamali ako don, ginather ko ang tropa, nagpa-Happy Hour ako. kasi hindi ko pinalabas ng estasyon. Seguro hindi naman yung sugal talaga sir, yung nagpapa-tong, parang katuwaan lang nila, pampatay oras.. nagpupustahan din sir pero maliit lang,"" ani Bajo. Kasabay ng kanyang pag-amin na may mali sa kanilang ginawa, inako ni Bajo ang responsibilidad at nakahanda umano itong humarap sa imbestigasyon at tanggapin ang magiging kaparusahan nito. ""Ako handa naman ako humarap sa imbestigasyon don sa video na yun, handa ako humarap kung may punishment,"" dagdag pa ni Bajo."
1,"Naaresto sa isinagawang anti-criminality operation ng pinagsamang pwersa ng kasundaluhan at kapulisan ang isang lider at dalawang miyembro ng New People's Army (NPA) sa Barangay Tampalon, Kabankalan City sa Negros Occidental. Ayon kay Brig. Gen. Benedict Arevalo, commanding officer ng 303rd Infantry Brigade ng Philippine Army, rumesponde ang mga awtoridad nang makatanggap ng impormasyon mula sa mga residente na may presensiya ng NPA sa lugar. Isa sa mga naaresto ay ang sekretarya ng South West Front (SWF) ng NPA na si Abraham Villanueva, alyas ""Tikboy,"" na may mga pending na warrant of arrest para sa mga kasong arson, murder at frustrated murder ayon kay Arevalo. Ang mga bayan ng Cauayan, Hinobaan, Ilog, Candoni, Kabankalan City at Sipalay City ang areas of operation ng grupo. Nakuha rin sa mga naaresto ang isang kalibre .45 na baril, isang magazine, mga bala at tatlong hand grenade. Nagsagawa rin ng operasyon ang 15th Infantry Battalion kasunod ng nangyaring pag-aresto. Naka-engkuwentro naman nila ang aabot sa 20 na miyembro ng rebeldeng NPA. ""Ang 15IB kasama ang ating mga kapulisan ay magpapatuloy sa pagsagawa ng anti-criminality at anti-terrorist operation upang masiguro ang kaligtasan ng mga mamamayan mula sa pangingikil at pamiminsala ng mga terroristang komunistang CPP-NPA-NDF para sa hinahangad na kapayapaan at kaunlaran ng ating sambayanan,"" ayon kay LTC Patricio Tomales, commanding officer ng 15th Infantry Battalion. ""Tinatawagan natin ang lahat ng mga mamamayan ng 6th District ng Negros Occidental na patuloy na magbigay ng agaran at tamang impormasyon at supportahan ang ating mga kasundaluhan at kapulisan sa ating kampanya laban sa terrorismo at kriminalidad na hatid ng mga terroristang komunistang CPP-NPA-NDF"", dagdag ni Tomales. Sa nasabing engkuwentro, nakuha naman ang isang M16 rifle, mga bala, cellphone, transistor radio at mga subersibong dokumento."
1,"Naaresto ng pulisya ang isang lalaki na may problema raw sa pag-iisip matapos nitong hatawin ng maso ang ulo ng kanyang sariling pamangkin sa Navotas City. Sa inisyal na imbestigasyon, nanonood lang daw ng video sa cellphone ang bata sa loob ng kanilang bahay, nang biglang paluin siya ng maso ng kanyang sariling tiyuhin. Isinugod sa ospital ang bata na may tumatagas na dugo mula sa kaniyang ulo. ""Sa sobrang laki ng biyak ng ulo niya lumubog, durog bungo niya sa ibabaw ng ulo niya,"" sabi ng isang kamag-anak ng bata. ""Nung makausap ko siya, sabi niya nagdilim nga daw paningin niya. Then may bumulong daw sa kanya, tapos tinesting lang daw sa kanya yung maso,"" dagdag ng kamag-anak ng biktima. Matapos ang insidente, nagtago pa ang suspek bago siya madakip ng awtoridad. ""Although merong kaunting resistance pero nu'ng makita na may pulis na may uniporme kusa na rin siyang sumama sa mga pulis,"" sabi ng hepe ng Navotas City Police na si Colonel Rolando Balasabas. ""Ayon sa imbestigasyon, 'yung suspek ay merong history ng problema sa utak, so hindi po normal ang kanyang pag-iisip. Siguro sa panahong iyon, sinumpong siya,"" sabi ni Balasabas. Samantala, mahaharap sa kasong serious physical injury in relation to child abuse ang suspek. ""Yung korte na po bahalang mag-evaluate sa kanya kung siya ay may criminal liability considering na siya ay merong diperensiya sa pag-iisip,"" paliwanag ni Balasabas."
1,"Sumaklolo ang kapwa singer at anti-Duterte na si Leah Navarro kay Jim Paredes matapos aminin na siya ang nasa video scandal na kumalat sa social media. Sa pahayag ni Leah sa kanyang Twitter account, sinabi nito na dapat kasuhan ang naglabas at nagpapakalat ng private video ni Jim. ""Laughing at my friend Jim Paredes and his predicament doesn't make you, video thieves and sharers, any better than him. The lengths you went through to reveal his private data are CRIMINAL and you should be charged. You violated his privacy. Karma boomerangs big time,"" tweet ni Navarro. Binanatan ni Leah ang isang Twitter user na may sabing ""Jim Paredes should apologize to the entire Filipinos well maybe except you. It was the most disgusting and traumatizing event ever. I hope you realized that it was his own doing not anyone elses. Others might have enjoyed watching it and defending him now. Who knows."" ""Yup. She and others who watched the illegally uploaded video can be charged with voyeurism, a crime in the Philippines,"" ani Navarro. Naunang sinabi ni Paredes na peke ang naturang video pero sa pamamagitan ng kanyang blog post ay inamin nitong siya nga ang lalaki sa viral video. ""Today, I wish to express my truth. I am a flawed person, a human being, much like everyone else. I made a mistake, I was irresponsible. And I am truly sorry. I know many of you have judged me and condemned me, and those who held me in high esteem are disappointed in me, to put it mildly. I apologize for my irresponsibility,"" pahayag ni Paredes."
